Name: CCTV1, URL: rtsp://60.13.27.115/PLTV/88888910/224/3221225567/10000100000000060000000000107347_0.smil$订阅源, IPv_Type: ipv4, Date: None, Delay: 10050 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV2, URL: http://58.19.38.162:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 10419 ms, Speed: 0.22 M/s, Resolution: 720x576
Name: CCTV2, URL: http://112.46.85.60:8009/hls/502/index.m3u8$订阅源, IPv_Type: ipv4, Date: None, Delay: 10329 ms, Speed: 0.03 M/s, Resolution: None
Name: CCTV2, URL: http://222.219.183.103:8089/hls/2/index.m3u8$订阅源, IPv_Type: ipv4, Date: None, Delay: 10349 ms, Speed: 0.19 M/s, Resolution: 1920x1080
Name: CCTV2, URL: http://221.226.51.220:50081/newlive/live/hls/2/live.m3u8$订阅源, IPv_Type: ipv4, Date: None, Delay: 10421 ms, Speed: 0.03 M/s, Resolution: None
Name: CCTV2, URL: http://218.13.14.6:60050/tsfile/live/1002_1.m3u8$订阅源, IPv_Type: ipv4, Date: None, Delay: 10561 ms, Speed: 0.02 M/s, Resolution: None
Name: CCTV2, URL: http://182.91.124.60:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 2280 ms, Speed: 0.81 M/s, Resolution: 720x576
Name: CCTV2, URL: http://60.29.124.66:6080/hls/13/index.m3u8$订阅源, IPv_Type: ipv4, Date: None, Delay: 10614 ms, Speed: 0.03 M/s, Resolution: 720x576
Name: CCTV2, URL: http://111.9.163.109:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 10910 ms, Speed: 0.40 M/s, Resolution: 1920x1080
Name: CCTV2, URL: http://61.156.228.12:8154/tsfile/live/0002_1.m3u8$订阅源, IPv_Type: ipv4, Date: None, Delay: 10387 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV2, URL: http://218.58.136.82:352/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 11001 ms, Speed: 0.11 M/s, Resolution: None
Name: CCTV2, URL: http://218.29.168.146:352/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 10398 ms, Speed: 0.09 M/s, Resolution: 1920x1080
Name: CCTV2, URL: http://221.226.4.10:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 10868 ms, Speed: 0.52 M/s, Resolution: None
Name: CCTV2, URL: http://42.48.105.224:9002/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 3605 ms, Speed: 1.63 M/s, Resolution: 1920x1080
Name: CCTV2, URL: http://118.122.189.74:9901/tsfile/live/0002_1.m3u8$订阅源, IPv_Type: ipv4, Date: None, Delay: 10325 ms, Speed: 0.08 M/s, Resolution: 1920x1080
Name: CCTV2, URL: http://php.jdshipin.com/TVOD/hljyd.php?id=3221225588$订阅源, IPv_Type: ipv6, Date: None, Delay: 448 ms, Speed: 26.58 M/s, Resolution: 1920x1080
Name: CCTV2, URL: http://61.136.67.238:50085/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 10305 ms, Speed: 0.06 M/s, Resolution: 1920x1080
Name: CCTV2, URL: http://222.169.85.8:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV2, URL: http://183.223.157.33:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 10684 ms, Speed: 0.17 M/s, Resolution: 1920x1080
Name: CCTV2, URL: http://124.128.73.58:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV2, URL: http://60.172.130.146:352/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 10081 ms, Speed: 0.02 M/s, Resolution: None
Name: CCTV2, URL: http://113.57.111.4:1111/tsfile/live/1001_1.m3u8$订阅源, IPv_Type: ipv4, Date: None, Delay: 10141 ms, Speed: 0.01 M/s, Resolution: None
Name: CCTV2, URL: http://183.66.15.146:60901/tsfile/live/0002_1.m3u8?key=txiptv$订阅源, IPv_Type: ipv4, Date: None, Delay: 10799 ms, Speed: 0.05 M/s, Resolution: None
Name: CCTV2, URL: http://1.196.206.118:808/hls/2/index.m3u8$订阅源, IPv_Type: ipv4, Date: None, Delay: 10299 ms, Speed: 0.20 M/s, Resolution: 1920x1080
Name: CCTV2, URL: http://www.freetv.top/migu/631780532.m3u8?migutoken=d69d5e5f850768f4609f5e7c6f63984da2c614f71e21226d8dea3a6e40d20f871ca2d383cd042bac96e3e8178933a15192f0ffaef2e700eb95de835faecc0bb802bd0c50099bf3d1abe4ea5174$订阅源, IPv_Type: ipv6, Date: None, Delay: 54 ms, Speed: 8.41 M/s, Resolution: 1920x1080
Name: CCTV2, URL: http://121.11.160.7:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 10381 ms, Speed: 0.06 M/s, Resolution: 1920x1080
Name: CCTV2, URL: http://113.57.93.165:9900/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 10030 ms, Speed: 0.01 M/s, Resolution: None
Name: CCTV3, URL: rtsp://115.85.205.19/PLTV/88888910/224/3221225598/10000100000000060000000000295671_0.smil$订阅源, IPv_Type: ipv4, Date: None, Delay: 10041 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV3, URL: rtsp://124.152.124.50/PLTV/88888910/224/3221225598/10000100000000060000000000295671_0.smil$订阅源, IPv_Type: ipv4, Date: None, Delay: 10006 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV3, URL: https://api.olelive.com/dis/live/CCTV3HD/hls.m3u8$订阅源, IPv_Type: ipv4, Date: None, Delay: 169 ms, Speed: 22.72 M/s, Resolution: 1920x1080
Name: CCTV3, URL: rtsp://180.95.143.19/PLTV/88888910/224/3221225598/10000100000000060000000000295671_0.smil$订阅源, IPv_Type: ipv4, Date: None, Delay: 10025 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV3, URL: rtsp://60.13.39.18/PLTV/88888910/224/3221225598/10000100000000060000000000295671_0.smil$订阅源, IPv_Type: ipv4, Date: None, Delay: 10006 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV3, URL: rtsp://115.153.254.81/PLTV/88888888/224/3221226930/65406412.smil$订阅源, IPv_Type: ipv4, Date: None, Delay: 10026 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV3, URL: rtsp://115.153.245.70/PLTV/88888888/224/3221226841/63329606.smil$订阅源, IPv_Type: ipv4, Date: None, Delay: 10047 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV3, URL: rtsp://115.153.233.154/PLTV/88888888/224/3221226930/65406412.smil$订阅源, IPv_Type: ipv4, Date: None, Delay: 10006 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV3, URL: rtsp://115.153.212.72/PLTV/88888888/224/3221226841/63329606.smil$订阅源, IPv_Type: ipv4, Date: None, Delay: 10006 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV3, URL: http://api2.52tb.xyz/info?id=4&token=20230326xflvzc$订阅源, IPv_Type: ipv4, Date: None, Delay: 211 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV3, URL: https://piccpndali.v.myalicdn.com/audio/cctv3_2.m3u8$订阅源, IPv_Type: ipv4, Date: None, Delay: 1385 ms, Speed: 0.15 M/s, Resolution: None
Name: CCTV3, URL: http://113.140.12.230:8888/newlive/live/hls/4/live.m3u8$订阅源, IPv_Type: ipv4, Date: None, Delay: 10602 ms, Speed: 0.22 M/s, Resolution: 1920x1080
Name: CCTV3, URL: http://183.237.95.108:9901/tsfile/live/1015_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 10984 ms, Speed: 0.36 M/s, Resolution: 1920x1080
Name: CCTV3, URL: http://58.210.168.86:10800/newlive/live/hls/3/live.m3u8$订阅源, IPv_Type: ipv4, Date: None, Delay: 10791 ms, Speed: 0.02 M/s, Resolution: None
Name: CCTV3, URL: http://58.220.219.14:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 10250 ms, Speed: 0.01 M/s, Resolution: None
Name: CCTV3, URL: http://60.223.224.176:8888/newlive/live/hls/4/live.m3u8$订阅源, IPv_Type: ipv4, Date: None, Delay: 10182 ms, Speed: 0.01 M/s, Resolution: None
Name: CCTV3, URL: http://110.53.52.63:8888/newlive/live/hls/4/live.m3u8$订阅源, IPv_Type: ipv4, Date: None, Delay: 10055 ms, Speed: 0.11 M/s, Resolution: 1920x1080
Name: CCTV3, URL: https://ldocctvwbcdtxy.liveplay.myqcloud.com/ldocctvwbcd/cdrmldcctv3_1/index.m3u8?b=200-1200$订阅源, IPv_Type: ipv4, Date: None, Delay: 1414 ms, Speed: 0.32 M/s, Resolution: 1024x576
Name: CCTV3, URL: http://116.9.204.242:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 10084 ms, Speed: 0.03 M/s, Resolution: 720x576
Name: CCTV3, URL: http://110.7.131.231:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 10878 ms, Speed: 0.01 M/s, Resolution: None
Name: CCTV3, URL: http://110.7.131.146:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 10385 ms, Speed: 0.01 M/s, Resolution: None
Name: CCTV3, URL: http://110.7.131.79:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 10364 ms, Speed: 0.01 M/s, Resolution: None
Name: CCTV3, URL: http://110.7.131.193:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 10751 ms, Speed: 0.01 M/s, Resolution: None
Name: CCTV3, URL: http://61.138.128.226:19901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 10750 ms, Speed: 0.01 M/s, Resolution: None
Name: CCTV3, URL: http://183.11.239.36:808/hls/91/index.m3u8$订阅源, IPv_Type: ipv4, Date: None, Delay: 10826 ms, Speed: 0.01 M/s, Resolution: None
Name: CCTV3, URL: http://120.76.248.139/live/bfgd/4200000062.m3u8$订阅源, IPv_Type: ipv4, Date: None, Delay: 6361 ms, Speed: 1.38 M/s, Resolution: 1920x1080
Name: CCTV3, URL: http://1b6467f415.iok.la:9931/tsfile/live/1022_1.m3u8$订阅源, IPv_Type: ipv4, Date: None, Delay: 10286 ms, Speed: 0.02 M/s, Resolution: None
Name: CCTV3, URL: http://218.3.138.25:1111/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 10711 ms, Speed: 0.02 M/s, Resolution: None
Name: CCTV3, URL: http://116.128.242.83:9901/tsfile/live/0003_2.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 10962 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV3, URL: http://58.221.214.82:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 10339 ms, Speed: 0.05 M/s, Resolution: None
Name: CCTV3, URL: http://58.57.40.22:9901/tsfile/live/1002_1.m3u8$订阅源, IPv_Type: ipv4, Date: None, Delay: 10306 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV3, URL: http://120.238.94.10:9901/tsfile/live/1020_1.m3u8$订阅源, IPv_Type: ipv4, Date: None, Delay: 10539 ms, Speed: 0.07 M/s, Resolution: 1920x1080
Name: CCTV3, URL: http://121.33.239.242:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 10408 ms, Speed: 0.01 M/s, Resolution: 1920x1080
Name: CCTV3, URL: http://123.129.70.178:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV3, URL: http://58.17.48.228:808/hls/3/index.m3u8$订阅源, IPv_Type: ipv4, Date: None, Delay: 10362 ms, Speed: 0.02 M/s, Resolution: None
Name: CCTV3, URL: http://110.7.131.40:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 10302 ms, Speed: 0.02 M/s, Resolution: None
Name: CCTV3, URL: http://183.215.134.239:19901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 7943 ms, Speed: 0.48 M/s, Resolution: 1920x1080
Name: CCTV3, URL: http://110.7.131.4:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 10356 ms, Speed: 0.01 M/s, Resolution: None
Name: CCTV3, URL: http://116.117.104.248:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 10374 ms, Speed: 0.01 M/s, Resolution: None
Name: CCTV3, URL: http://219.135.180.210:18888/hls/3/index.m3u8$订阅源, IPv_Type: ipv4, Date: None, Delay: 10377 ms, Speed: 0.08 M/s, Resolution: 1920x1080
Name: CCTV3, URL: http://116.117.104.34:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 10715 ms, Speed: 0.01 M/s, Resolution: None
Name: CCTV3, URL: http://182.91.124.224:9901/tsfile/live/1039_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 10830 ms, Speed: 0.01 M/s, Resolution: 720x576
Name: CCTV3, URL: http://61.136.172.236:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 10229 ms, Speed: 0.02 M/s, Resolution: None
Name: CCTV3, URL: http://39.170.52.236:808/hls/3/index.m3u8$订阅源, IPv_Type: ipv4, Date: None, Delay: 10521 ms, Speed: 0.10 M/s, Resolution: 1920x1080
Name: CCTV3, URL: http://112.46.85.60:8009/hls/3/index.m3u8$订阅源, IPv_Type: ipv4, Date: None, Delay: 10329 ms, Speed: 0.03 M/s, Resolution: None
Name: CCTV3, URL: http://gmxw.7766.org:808/hls/91/index.m3u8$订阅源, IPv_Type: ipv4, Date: None, Delay: 10726 ms, Speed: 0.01 M/s, Resolution: None
Name: CCTV3, URL: http://182.150.23.74:808/hls/3/index.m3u8$订阅源, IPv_Type: ipv4, Date: None, Delay: 10252 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV3, URL: https://haoyunlai.serv00.net/Smartv-1.php?id=cctv3$订阅源, IPv_Type: ipv4, Date: None, Delay: 6051 ms, Speed: 0.12 M/s, Resolution: 1280x720
Name: CCTV3, URL: http://58.19.38.162:9901/tsfile/live/0003_1.m3u8$订阅源, IPv_Type: ipv4, Date: None, Delay: 10419 ms, Speed: 0.22 M/s, Resolution: 720x576
Name: CCTV3, URL: http://218.13.14.6:60050/tsfile/live/1003_1.m3u8$订阅源, IPv_Type: ipv4, Date: None, Delay: 10561 ms, Speed: 0.02 M/s, Resolution: None
Name: CCTV3, URL: http://182.91.124.60:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 2280 ms, Speed: 0.81 M/s, Resolution: 720x576
Name: CCTV3, URL: http://60.29.124.66:6080/hls/14/index.m3u8$订阅源, IPv_Type: ipv4, Date: None, Delay: 10614 ms, Speed: 0.03 M/s, Resolution: 720x576
Name: CCTV3, URL: http://111.9.163.109:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 10910 ms, Speed: 0.40 M/s, Resolution: 1920x1080
Name: CCTV3, URL: http://221.226.215.162:352/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 10979 ms, Speed: 0.10 M/s, Resolution: 1920x1080
Name: CCTV3, URL: http://118.122.189.74:9901/tsfile/live/0003_1.m3u8$订阅源, IPv_Type: ipv4, Date: None, Delay: 10325 ms, Speed: 0.08 M/s, Resolution: 1920x1080
Name: CCTV3, URL: http://61.156.228.12:8154/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 10387 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV3, URL: http://218.29.168.146:352/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 10398 ms, Speed: 0.09 M/s, Resolution: 1920x1080
Name: CCTV3, URL: http://42.48.105.224:9002/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 3605 ms, Speed: 1.63 M/s, Resolution: 1920x1080
Name: CCTV3, URL: http://222.134.19.31:352/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 10318 ms, Speed: 0.06 M/s, Resolution: 1920x1080
Name: CCTV3, URL: http://221.226.4.10:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 10868 ms, Speed: 0.52 M/s, Resolution: None
Name: CCTV3, URL: http://php.jdshipin.com/TVOD/hljyd.php?id=3221226021$订阅源, IPv_Type: ipv6, Date: None, Delay: 448 ms, Speed: 26.58 M/s, Resolution: 1920x1080
Name: CCTV3, URL: http://61.136.67.238:50085/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 10305 ms, Speed: 0.06 M/s, Resolution: 1920x1080
Name: CCTV3, URL: http://124.116.183.146:9901/tsfile/live/0003_1.m3u8$订阅源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV3, URL: http://183.223.157.33:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 10684 ms, Speed: 0.17 M/s, Resolution: 1920x1080
Name: CCTV3, URL: http://124.128.73.58:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV3, URL: http://60.172.130.146:352/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 10081 ms, Speed: 0.02 M/s, Resolution: None
Name: CCTV3, URL: http://42.49.148.196:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 4005 ms, Speed: 0.52 M/s, Resolution: 720x576
Name: CCTV3, URL: http://113.57.111.4:1111/tsfile/live/1002_1.m3u8$订阅源, IPv_Type: ipv4, Date: None, Delay: 10141 ms, Speed: 0.01 M/s, Resolution: None
Name: CCTV3, URL: http://183.66.15.146:60901/tsfile/live/0003_1.m3u8?key=txiptv$订阅源, IPv_Type: ipv4, Date: None, Delay: 10799 ms, Speed: 0.05 M/s, Resolution: None
Name: CCTV3, URL: http://222.169.85.8:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV3, URL: http://1.196.206.118:808/hls/3/index.m3u8$订阅源, IPv_Type: ipv4, Date: None, Delay: 10299 ms, Speed: 0.20 M/s, Resolution: 1920x1080
Name: CCTV3, URL: http://113.57.93.165:9900/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 10030 ms, Speed: 0.01 M/s, Resolution: None
Name: CCTV3, URL: http://121.19.134.222:808/tsfile/live/0003_1.m3u8$订阅源, IPv_Type: ipv4, Date: None, Delay: 10067 ms, Speed: 0.01 M/s, Resolution: None
Name: CCTV3, URL: http://59.39.89.130:60901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 10647 ms, Speed: 0.33 M/s, Resolution: 1920x1080
Name: CCTV3, URL: http://www.freetv.top/migu/624878271.m3u8?migutoken=21306af96cf9259457600792df858b0d339bc7203aeb7e1a6ee6ec6ec3832a2736936029fe2583dcf971676870fdf0afbdee5be786e50af2ac6a8825673cc860d7988f44d0c5c4bc1931259698$订阅源, IPv_Type: ipv6, Date: None, Delay: 54 ms, Speed: 8.41 M/s, Resolution: 1920x1080
Name: CCTV3, URL: http://121.11.160.7:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 10381 ms, Speed: 0.06 M/s, Resolution: 1920x1080
Name: CCTV4, URL: rtsp://180.95.143.19/PLTV/88888910/224/3221225497/10000100000000060000000000107277_0.smil$订阅源, IPv_Type: ipv4, Date: None, Delay: 10025 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV4, URL: rtsp://115.85.205.19/PLTV/88888910/224/3221225850/376430583.smil$订阅源, IPv_Type: ipv4, Date: None, Delay: 10041 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV4, URL: rtsp://103.251.96.71/PLTV/88888888/224/3221225778/10000100000000060000000000726022_0.smil?icpid=SSPID&accounttype=1&limitflux=-1&limitdur=-1&accountinfo=:20240213104135$订阅源, IPv_Type: ipv4, Date: None, Delay: 10006 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV4, URL: https://api.olelive.com/dis/live/CCTV4HD/hls.m3u8$订阅源, IPv_Type: ipv4, Date: None, Delay: 169 ms, Speed: 22.72 M/s, Resolution: 1920x1080
Name: CCTV4, URL: rtsp://115.153.254.81/PLTV/88888888/224/3221226838/59814684.smil$订阅源, IPv_Type: ipv4, Date: None, Delay: 10026 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV4, URL: rtsp://115.153.233.154/PLTV/88888888/224/3221226838/59814684.smil$订阅源, IPv_Type: ipv4, Date: None, Delay: 10006 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV4, URL: rtsp://115.153.212.72/PLTV/88888888/224/3221226838/59814684.smil$订阅源, IPv_Type: ipv4, Date: None, Delay: 10006 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV4, URL: rtsp://115.153.230.145/PLTV/88888888/224/3221226964/77799053.smil$订阅源, IPv_Type: ipv4, Date: None, Delay: 10045 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV4, URL: http://api2.52tb.xyz/info?id=5&token=20230120rdbtgv$订阅源, IPv_Type: ipv4, Date: None, Delay: 211 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV4, URL: https://piccpndali.v.myalicdn.com/audio/cctvamerica_2.m3u8$订阅源, IPv_Type: ipv4, Date: None, Delay: 1385 ms, Speed: 0.15 M/s, Resolution: None
Name: CCTV4, URL: http://113.140.12.230:8888/newlive/live/hls/5/live.m3u8$订阅源, IPv_Type: ipv4, Date: None, Delay: 10602 ms, Speed: 0.22 M/s, Resolution: 1920x1080
Name: CCTV4, URL: http://58.210.168.86:10800/newlive/live/hls/4/live.m3u8$订阅源, IPv_Type: ipv4, Date: None, Delay: 10791 ms, Speed: 0.02 M/s, Resolution: None
Name: CCTV4, URL: http://36.32.174.67:60080/newlive/live/hls/4/live.m3u8$订阅源, IPv_Type: ipv4, Date: None, Delay: 10784 ms, Speed: 0.07 M/s, Resolution: 1920x1080
Name: CCTV4, URL: http://60.223.224.176:8888/newlive/live/hls/5/live.m3u8?#rtsp://180.95.143.19/PLTV/88888910/224/3221225497/10000100000000060000000000107277_0.smil$订阅源, IPv_Type: ipv4, Date: None, Delay: 10182 ms, Speed: 0.01 M/s, Resolution: None
Name: CCTV4, URL: http://ldcctvcpudtxy.liveplay.myqcloud.com/ldcctvcpud/udrmldcctv5_1_ud.m3u8$订阅源, IPv_Type: ipv4, Date: None, Delay: 10147 ms, Speed: 0.04 M/s, Resolution: 1024x576
Name: CCTV4, URL: http://61.138.128.226:19901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 10750 ms, Speed: 0.01 M/s, Resolution: None
Name: CCTV4, URL: http://116.128.242.83:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 10962 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV4, URL: http://61.163.181.78:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0#rtsp://118.212.169.134/PLTV/88888888/224/3221227022/10000100000000060000000000571118_0.smil$订阅源, IPv_Type: ipv4, Date: None, Delay: 10831 ms, Speed: 0.07 M/s, Resolution: 1920x1080
Name: CCTV4, URL: http://110.53.52.63:8888/newlive/live/hls/5/live.m3u8$订阅源, IPv_Type: ipv4, Date: None, Delay: 10055 ms, Speed: 0.11 M/s, Resolution: 1920x1080
